id,idade,sexo,estado_civil,escola,Qte_dependentes,tempo_ultimoservico,trabalha,vl_salario_mil,reg_moradia,casa_propria,vl_imovel_em_mil,Qte_cartoes,Qte_carros,SCORE_CREDITO
712464933,44,M,casado,ensino medio,2,41,1,148.19823,1,1,1520,1,1,810
712470033,44,F,solteiro,ensino fundam,0,27,1,19.81966994,6,0,0,1,1,411.3
712475733,38,F,casado,graduacao,3,26,1,17.18791598,4,0,0,1,1,307
712479633,31,F,solteiro,ensino fundam,0,19,1,16.948132,4,0,0,1,0,205.2
712481733,55,F,casado,ensino medio,2,34,1,23.33905681,4,0,0,1,0,486
712484733,47,M,solteiro,ensino fundam,2,30,1,99.55502607,6,0,0,1,0,471.6
712487883,54,M,casado,graduacao,5,49,1,145.5915865,2,1,907,1,0,614
712489158,36,F,solteiro,mestrado,0,15,0,0,5,0,0,1,1,246.96
712490283,55,F,casado,ensino medio,4,38,1,69.55466975,4,0,0,1,1,452
712491108,35,M,casado,doutorado,1,17,1,116.3854246,6,0,0,1,0,437
712493058,42,F,solteiro,graduacao,2,28,0,0,6,0,0,1,1,349.92
712494108,38,M,solteiro,doutorado,0,33,1,90.47055908,3,0,0,2,1,595.8
712495233,31,F,casado,mestrado,0,16,1,17.11872797,5,0,0,1,1,322
712497783,56,F,casado,ensino medio,2,53,1,94.04238414,1,1,1478,1,1,789
712500933,48,F,solteiro,ensino medio,1,36,0,0,4,0,0,1,1,437.76
712503408,57,M,casado,ensino medio,2,44,1,166.573994,4,0,0,1,0,882
712505658,51,F,solteiro,ensino fundam,1,40,1,18.71294847,3,0,0,1,0,325.8
712506708,39,F,solteiro,ensino fundam,0,24,1,19.17353277,6,0,0,1,0,261.9
712507758,36,F,na,ensino fundam,2,21,0,0,6,0,0,1,1,405.6
712509108,46,F,solteiro,ensino fundam,0,35,1,29.05555836,1,1,836,3,1,629.1
712510833,44,M,casado,ensino fundam,3,27,1,66.99130737,2,1,412,1,1,544
712513458,47,F,solteiro,graduacao,1,37,1,20.53083283,4,0,0,1,0,412.2
712514508,47,M,casado,doutorado,2,33,1,191.080433,6,0,0,1,2,561.75
712515558,35,M,solteiro,ensino fundam,0,24,1,88.94168201,3,0,0,1,0,485.1
712516608,43,M,casado,ensino medio,3,36,1,145.2643968,6,0,0,1,1,713
712517808,42,M,casado,graduacao,5,39,1,114.8351729,1,1,1483,1,2,807
712521783,54,M,na,ensino medio,3,47,1,136.796398,6,0,0,1,0,611
712523283,55,M,casado,doutorado,2,38,1,196.7681466,4,0,0,1,1,479.85
712524858,34,M,solteiro,ensino medio,0,22,1,20.24722544,1,1,431,1,1,555.3
712531008,43,M,casado,doutorado,3,31,1,184.645427,4,0,0,1,1,539.7
712532058,44,M,casado,doutorado,3,37,1,85.6469477,1,1,1551,1,0,715
712533708,43,M,solteiro,graduacao,0,34,1,127.3867654,2,1,489,1,0,493.2
712542258,47,F,casado,ensino fundam,5,39,1,23.14168731,5,0,0,1,0,469
712544358,48,M,casado,ensino medio,3,39,1,218.7532335,1,1,1555,3,2,904
712545183,51,F,solteiro,mestrado,1,33,1,21.48108968,4,0,0,1,1,459.9
712546233,51,F,solteiro,ensino fundam,0,38,1,22.52934786,5,0,0,1,0,399.6
712549758,40,F,casado,ensino medio,4,23,0,0,6,0,0,1,1,387.2
712551258,39,M,casado,mestrado,1,33,1,15.59046226,3,1,235,1,1,340
712552608,46,F,casado,ensino medio,3,31,1,19.53171498,3,1,266,1,1,361
712554183,65,F,solteiro,ensino fundam,0,51,1,78.14898792,4,0,0,1,1,536.4
712555233,59,F,solteiro,ensino medio,0,47,1,70.37399278,4,0,0,1,0,325.8
712556433,52,F,casado,ensino medio,2,43,1,92.48788564,1,1,1550,1,1,749
712557708,35,M,casado,graduacao,1,19,1,86.83683158,5,0,0,1,1,329
712559058,54,M,solteiro,graduacao,0,44,1,138.5867385,1,1,477,1,1,616.5
712560558,55,F,solteiro,ensino fundam,0,40,1,24.2108911,5,0,0,1,0,445.5
712562433,48,F,casado,ensino fundam,2,27,1,19.31589493,3,1,232,1,1,389
712563408,33,M,solteiro,mestrado,0,17,1,57.80919925,1,1,230,1,0,276.3
712566258,40,F,divorciado,doutorado,2,24,1,96.48896108,6,0,0,1,1,478
712567083,51,M,casado,graduacao,1,34,1,135.2858124,5,0,0,1,1,542
712568358,47,M,casado,graduacao,1,27,1,96.34275771,3,1,312,1,1,384
712569408,56,F,solteiro,doutorado,1,42,1,75.04933619,4,0,0,1,0,498.6
712570458,51,F,casado,graduacao,2,32,1,28.92207767,2,1,789,1,0,496
712571883,40,M,divorciado,ensino medio,3,33,1,21.6398465,1,1,468,2,1,531
712572858,38,M,solteiro,graduacao,0,28,1,119.0187154,2,1,383,1,0,288
712574583,34,F,solteiro,ensino medio,0,20,0,0,6,0,0,1,0,267.12
712575708,55,F,casado,graduacao,2,35,1,23.9046424,5,0,0,1,0,460
712576908,30,M,casado,graduacao,0,34,1,83.16195656,5,0,0,1,0,348
712578933,35,F,casado,graduacao,5,23,1,60.62965238,3,1,250,1,0,360
712579983,40,F,solteiro,ensino medio,0,28,0,0,5,0,0,1,0,258.48
712580958,38,M,solteiro,graduacao,0,29,1,185.5893669,2,1,740,1,0,556.2
712582983,47,F,casado,ensino medio,3,33,1,23.23625158,4,0,0,2,1,521
712586583,26,F,solteiro,ensino medio,0,10,1,55.69624417,6,0,0,1,1,280.8
712589658,45,F,na,mestrado,4,28,1,18.07557384,5,0,0,2,1,361
712591983,52,F,solteiro,ensino medio,2,39,1,71.53067929,4,0,0,1,0,460.8
712593933,40,M,casado,doutorado,3,33,1,61.66929372,3,1,225,1,0,426
712595433,58,M,na,mestrado,2,47,1,201.6895043,6,0,0,1,1,479.98
712597233,37,M,na,mestrado,2,33,1,59.21754035,2,1,171,1,1,362
712599783,39,M,solteiro,mestrado,0,34,1,123.4387007,4,0,0,1,0,476.1
712602708,36,M,na,ensino fundam,3,35,1,114.6759167,4,0,0,1,0,278
712604133,54,M,casado,mestrado,1,42,1,132.6718231,3,1,174,1,0,540
712606158,47,M,casado,mestrado,4,41,1,97.57719213,4,0,0,1,0,423
712607583,56,M,divorciado,ensino fundam,1,35,1,136.8657444,3,1,240,1,1,648
712608783,50,M,casado,graduacao,2,44,1,129.0419046,3,1,150,2,0,555
712609533,32,M,solteiro,mestrado,0,13,1,129.8136862,2,1,1343,1,0,525.6
712611108,59,F,solteiro,ensino medio,0,49,1,72.74193211,5,0,0,1,1,608.4
712612233,35,M,solteiro,ensino medio,1,19,1,86.84510163,3,0,0,1,1,364.5
712613808,45,F,solteiro,ensino fundam,2,29,0,0,3,0,0,1,1,365.76
712615008,46,M,na,ensino medio,2,33,1,191.1535703,1,1,346,1,1,605
712617408,31,M,solteiro,doutorado,0,17,1,58.12527022,5,0,0,1,1,423.9
712619808,47,F,solteiro,ensino fundam,0,34,1,22.27489599,3,0,0,1,0,414
712620858,34,F,casado,doutorado,4,34,1,92.31763266,1,1,457,1,1,460
712623258,42,F,casado,ensino medio,3,33,1,18.5384049,2,1,227,1,1,429
712624383,52,M,solteiro,ensino fundam,1,42,1,142.3373748,1,1,771,2,0,676.8
712627083,38,M,casado,mestrado,4,23,1,130.9872636,5,0,0,1,0,562
712630608,43,F,na,graduacao,2,32,0,0,3,1,443,1,0,439.2
712634133,54,F,casado,ensino medio,2,43,1,18.64413632,5,0,0,1,0,406
712636308,65,F,casado,graduacao,2,43,1,72.49626779,6,0,0,1,1,348
712637283,36,F,na,ensino fundam,2,27,1,21.86134424,6,0,0,1,0,380
712640583,60,F,casado,doutorado,0,50,1,111.8087305,4,0,0,1,0,548
712642533,38,M,na,mestrado,3,25,1,122.2301607,6,0,0,1,0,571
712643358,59,F,casado,graduacao,0,47,1,19.11486854,6,0,0,1,0,398
712644483,46,M,solteiro,graduacao,0,36,1,98.82553325,5,0,0,1,1,531.9
712645908,43,M,casado,graduacao,2,36,1,105.1395298,1,1,880,1,1,686
712649058,54,F,solteiro,mestrado,0,34,1,23.12650593,3,0,0,1,0,425.7
712650333,48,M,casado,ensino fundam,3,34,1,94.50291333,3,1,269,1,1,435
712652283,36,M,divorciado,mestrado,1,27,1,119.4264476,4,0,0,1,0,576
712653183,49,F,solteiro,ensino fundam,1,35,1,21.6127788,4,0,0,1,0,398.7
712654233,39,M,casado,graduacao,3,26,1,130.6206654,1,1,833,1,1,639
712655583,41,M,casado,ensino medio,3,29,1,61.60014483,3,1,204,1,1,393
712656783,49,M,solteiro,ensino medio,0,32,1,190.0587413,3,0,0,1,1,440.1
712658283,36,F,solteiro,ensino medio,0,26,1,62.33249783,3,0,0,1,0,396
712659408,57,M,casado,graduacao,1,42,1,74.00581928,3,1,458,1,1,574
712660308,44,F,solteiro,graduacao,0,33,1,18.98404496,2,1,247,1,1,362.7
712661433,49,M,solteiro,mestrado,1,28,1,126.8135791,3,0,0,1,0,450
712662783,43,F,casado,ensino fundam,2,34,0,0,1,1,258,1,0,375.2
712663533,40,M,solteiro,graduacao,1,28,1,64.16455533,6,0,0,1,1,439.2
712664658,35,F,solteiro,ensino medio,0,28,1,17.8031294,2,1,255,1,0,302.4
712665633,43,F,casado,ensino medio,3,29,1,20.46268064,6,0,0,2,0,413
712667058,39,F,solteiro,ensino medio,0,28,1,21.31711577,4,0,0,1,0,346.5
712667958,40,M,solteiro,mestrado,1,33,1,181.3186607,4,0,0,1,1,467.208
712669983,39,M,solteiro,ensino medio,0,27,1,122.9403947,5,0,0,1,1,486
712672083,65,F,casado,graduacao,0,33,1,19.01864432,3,1,245,1,1,321
712673283,36,F,solteiro,ensino fundam,1,24,1,21.46984152,3,0,0,1,0,396.9
712674183,53,M,casado,ensino fundam,2,30,1,65.25451444,3,1,277,1,1,334
712675158,56,M,solteiro,ensino medio,0,33,1,104.8732089,5,0,0,1,1,477.9
712676208,46,F,solteiro,graduacao,2,33,1,21.96036888,6,0,0,1,1,469.8
712677633,42,F,divorciado,mestrado,0,28,0,0,3,1,231,1,0,296
712681608,54,F,solteiro,mestrado,0,32,1,23.09325823,5,0,0,1,1,492.3
712682583,44,M,solteiro,graduacao,2,33,1,97.94893459,3,0,0,1,0,467.1
712683633,32,F,casado,ensino fundam,0,33,1,17.44123962,5,0,0,1,1,393
712685733,57,F,solteiro,mestrado,0,35,1,141.9707281,6,0,0,2,1,617.4
712687083,44,M,casado,ensino medio,3,23,1,101.8038662,1,1,723,1,0,515
712688433,36,M,divorciado,graduacao,3,34,1,173.4813749,3,1,241,1,1,421
712689333,38,M,solteiro,ensino fundam,0,25,1,116.1319206,4,0,0,1,1,376.2
712690458,38,F,casado,mestrado,2,29,1,39.00129192,1,1,1598,1,0,664
712691883,41,F,casado,graduacao,2,34,1,18.21576005,3,1,225,1,1,343
712693908,43,M,casado,ensino medio,3,27,1,181.8577541,2,1,187,1,2,435
712700358,36,F,solteiro,mestrado,1,23,1,17.79376611,4,0,0,1,1,334.8
712701333,53,M,casado,graduacao,3,40,1,97.36491979,5,0,0,1,1,395
712704933,49,F,na,graduacao,4,40,1,67.10341281,4,0,0,1,1,456
712706058,44,F,solteiro,ensino medio,2,35,1,18.18883267,1,1,197,1,0,344.7
712707408,43,F,casado,ensino fundam,2,31,1,21.1265856,4,0,0,1,1,406
712709508,48,F,solteiro,ensino fundam,0,37,0,0,3,0,0,1,1,392.4
712710708,55,M,solteiro,graduacao,0,34,1,66.05064275,5,0,0,1,0,281.7
712713108,61,F,casado,ensino medio,0,34,0,0,6,0,0,1,1,401.6
712714008,39,F,casado,ensino fundam,4,25,1,66.42015829,2,1,471,1,1,477
712715208,52,M,solteiro,graduacao,0,41,1,130.4810409,1,1,239,1,1,419.4
712716108,46,F,solteiro,ensino medio,0,35,1,27.93700739,1,1,795,1,0,450.9
712718958,49,M,divorciado,graduacao,2,37,1,87.26629166,2,1,1502,1,0,645
712720158,68,M,casado,ensino medio,1,54,0,0,5,0,0,1,1,420.8
712721358,48,F,divorciado,mestrado,3,33,1,18.93011474,5,0,0,1,1,398
712723608,44,F,na,mestrado,3,34,1,21.51028771,6,0,0,1,0,461
712724733,31,F,solteiro,ensino fundam,0,16,1,19.27432913,6,0,0,1,1,333
712727283,55,M,casado,ensino medio,1,34,1,98.12076164,4,0,0,1,1,330
712730583,29,M,casado,mestrado,0,18,1,82.36917224,5,0,0,1,1,325
712732908,36,M,casado,ensino medio,4,33,1,120.0837569,5,0,0,1,1,497
712733958,46,F,solteiro,ensino fundam,0,33,1,19.00261519,6,0,0,1,1,370.8
712734933,43,F,casado,ensino fundam,2,34,1,18.06094816,5,0,0,1,1,360
712737108,48,F,casado,graduacao,4,35,0,0,4,0,0,1,0,428.8
712740108,43,F,divorciado,mestrado,4,30,1,18.68690039,6,0,0,1,1,356
712742808,41,F,casado,mestrado,3,26,1,16.58451127,5,0,0,1,1,310
712747758,50,F,solteiro,mestrado,1,34,1,19.01458762,2,1,204,1,0,324
712751133,42,M,solteiro,doutorado,0,32,1,91.39251887,3,0,0,1,1,409.5
712753758,57,F,solteiro,graduacao,0,37,1,24.15485961,4,0,0,1,1,538.2
712755783,49,F,divorciado,ensino medio,1,38,1,69.94078556,3,1,389,1,1,486
712757808,33,F,casado,mestrado,2,20,1,16.37509045,4,0,0,1,0,289
712760208,42,F,casado,ensino medio,4,29,0,0,3,1,792,1,1,433.6
712762758,46,M,casado,ensino medio,2,32,1,96.28154117,4,0,0,1,1,438
712763808,38,M,solteiro,ensino fundam,0,33,1,87.94955258,3,0,0,1,1,368.1
712765158,26,F,solteiro,graduacao,0,12,1,16.36081753,5,0,0,1,1,277.2
712766208,45,M,solteiro,mestrado,2,36,1,199.2325986,4,0,0,2,0,684.126
712767858,42,F,solteiro,ensino fundam,0,28,1,62.87674285,5,0,0,1,0,291.6
712768983,51,M,solteiro,ensino medio,1,40,1,143.622375,6,0,0,2,1,731.7
712770408,42,F,na,ensino medio,2,33,1,18.48947403,6,0,0,1,1,391
712771233,52,M,solteiro,ensino fundam,0,32,1,134.6677069,3,0,0,1,1,489.6
712774008,59,M,casado,mestrado,0,45,1,18.87422132,6,0,0,1,0,332
712774908,41,F,casado,graduacao,4,27,1,22.70229154,2,1,511,1,1,446
712777233,65,M,solteiro,ensino medio,0,44,0,0,1,1,270,1,1,395.28
712778658,52,F,casado,ensino medio,3,36,1,23.19457539,4,0,0,1,1,507
712781883,36,F,casado,mestrado,1,35,1,21.93865728,6,0,0,1,0,459
712783083,48,F,casado,graduacao,4,35,1,18.77922072,1,1,201,1,1,355
712784058,45,F,divorciado,graduacao,2,32,0,0,6,0,0,1,2,413.6
712788258,48,M,casado,ensino fundam,3,32,1,73.33225657,2,1,727,1,1,483
712789383,52,M,casado,ensino medio,1,43,1,194.0468741,6,0,0,1,0,460
712790358,39,F,casado,mestrado,3,27,0,0,6,0,0,1,0,320.8
712795833,34,F,casado,ensino medio,4,34,1,17.43037543,2,1,227,1,0,393
712797258,43,M,casado,ensino medio,3,32,1,182.2564905,3,1,296,1,0,493
712801758,37,F,solteiro,ensino medio,0,26,1,61.84590225,6,0,0,1,0,279.9
712802733,45,F,divorciado,graduacao,4,35,1,20.00044885,3,1,297,1,0,430
712804383,56,F,casado,ensino fundam,0,37,1,24.38750136,1,1,468,1,0,437
712805658,56,F,solteiro,mestrado,0,43,1,24.74169881,4,0,0,1,1,504
712807758,47,F,solteiro,ensino medio,0,36,1,19.37856045,3,0,0,1,1,359.1
712810233,40,F,casado,ensino medio,2,34,1,21.34404206,3,1,426,1,1,483
712812408,40,F,casado,ensino fundam,3,25,1,17.61782928,2,1,192,1,1,349
712813458,49,M,casado,doutorado,2,34,1,188.2966521,4,0,0,1,1,408.45
712814658,50,F,casado,ensino medio,0,42,1,23.63539815,4,0,0,1,0,469
712815858,57,F,solteiro,graduacao,0,43,1,22.75267968,5,0,0,1,0,504.9
712816833,56,F,casado,graduacao,0,47,0,0,4,0,0,1,0,271.2
712817808,39,M,casado,ensino medio,2,21,1,88.76193401,5,0,0,1,1,292
712820208,32,F,divorciado,graduacao,0,34,1,17.01979302,5,0,0,1,0,411
712821333,60,M,casado,mestrado,0,44,1,104.1738652,3,1,183,1,1,531
712822758,52,F,casado,mestrado,3,30,1,20.63967292,6,0,0,1,1,457
712826208,39,F,casado,ensino medio,2,25,1,60.16197978,5,0,0,1,0,228
712827258,37,M,casado,mestrado,3,25,1,63.74349156,5,0,0,1,0,329
712828533,62,M,solteiro,ensino medio,0,35,1,108.9211138,3,0,0,1,0,372.6
712829808,39,M,casado,mestrado,3,26,1,89.47391685,4,0,0,1,0,377
712831908,59,F,casado,ensino fundam,1,47,1,76.12845194,2,1,456,1,1,535
712833633,41,M,casado,doutorado,2,37,1,81.27616479,2,1,1387,1,0,701
712834533,51,F,solteiro,ensino fundam,0,37,1,22.74286788,5,0,0,1,0,458.1
712835433,49,F,casado,mestrado,3,33,0,0,5,0,0,1,1,416
712837233,46,M,solteiro,graduacao,0,35,1,187.7112948,3,0,0,1,0,396
712838358,40,F,casado,mestrado,4,29,1,21.96898727,5,0,0,1,1,464
712839633,38,M,solteiro,mestrado,0,23,1,130.2922598,2,1,887,1,0,623.7
712840608,55,F,casado,mestrado,2,41,1,23.44863416,6,0,0,1,1,535
712841883,50,M,solteiro,ensino fundam,0,35,1,139.4167444,3,0,0,2,1,664.2
712843983,41,F,divorciado,ensino fundam,2,33,1,18.42910893,3,1,229,1,0,428
712845258,41,M,casado,mestrado,2,32,1,126.8195089,5,0,0,3,1,687
712846458,45,M,divorciado,graduacao,4,43,1,149.1250963,3,0,0,1,0,859
712847208,47,F,na,ensino medio,3,34,1,65.28574028,5,0,0,1,1,392
712849158,55,M,divorciado,graduacao,0,41,1,134.752803,4,0,0,1,1,578
712851108,51,F,casado,graduacao,3,30,0,0,5,0,0,1,0,356
712852233,64,F,solteiro,ensino medio,0,52,1,25.87796627,5,0,0,1,1,607.5
712853358,39,F,na,graduacao,3,33,1,17.99119784,2,1,222,1,1,387
712854633,49,F,solteiro,ensino fundam,0,38,0,0,4,0,0,1,0,313.92
712855683,50,F,casado,ensino fundam,2,34,1,23.9517733,1,1,491,1,1,502
712860858,56,F,na,ensino medio,2,44,0,0,5,0,0,1,0,397.6
712863183,46,F,casado,ensino medio,3,42,1,86.59246168,1,1,1382,1,1,804
712864683,42,F,solteiro,ensino fundam,0,27,1,17.4659232,2,1,169,1,1,312.3
712865583,57,F,casado,ensino medio,5,47,1,73.98073767,4,0,0,1,1,514
712866933,51,M,casado,ensino medio,2,29,1,101.5740939,6,0,0,1,0,560
712867983,54,F,solteiro,mestrado,0,42,1,24.88173096,6,0,0,1,0,436.5
712868733,60,M,casado,mestrado,0,51,1,19.13332879,5,0,0,1,0,342
712869783,56,F,solteiro,ensino medio,0,31,1,24.54582384,5,0,0,1,1,560.7
712872183,35,F,solteiro,mestrado,1,22,1,17.77263757,4,0,0,1,0,354.6
712874433,45,M,solteiro,ensino fundam,0,35,1,23.19224205,2,1,541,1,0,377.1
712876233,53,M,solteiro,ensino medio,0,33,1,128.5147909,5,0,0,1,1,333
712877733,48,M,casado,ensino medio,5,41,1,133.018369,6,0,0,1,1,648
712879158,49,M,casado,graduacao,1,34,1,106.4105773,2,1,769,3,1,550
712880283,31,M,casado,mestrado,0,19,1,56.27273991,3,1,176,1,1,287
712881483,55,M,casado,doutorado,1,42,1,133.7136952,5,0,0,1,1,515
712884408,43,F,solteiro,graduacao,0,28,0,0,3,0,0,1,0,370.08
712885533,50,M,casado,ensino medio,4,28,1,131.0474525,6,0,0,1,1,489
712886733,44,F,na,ensino medio,1,29,1,22.04701119,3,1,427,1,1,520
712887633,39,M,solteiro,mestrado,0,33,1,119.3446276,5,0,0,1,1,502.2
712890408,45,M,casado,mestrado,2,33,1,92.00866845,5,0,0,1,1,345
712891833,45,F,na,ensino medio,2,35,1,21.3429698,3,1,388,1,0,400
712894308,47,M,casado,graduacao,4,34,1,130.571038,5,0,0,1,1,531
712895733,40,M,solteiro,mestrado,1,35,1,132.8701041,6,0,0,1,1,704.7
712899333,47,F,solteiro,ensino fundam,1,35,1,17.11509922,6,0,0,1,0,282.6
712900308,44,F,solteiro,ensino fundam,0,31,1,18.3429255,4,0,0,1,1,339.3
712901283,53,F,solteiro,ensino medio,0,33,1,66.75418693,2,1,296,1,1,315.9
712902483,35,M,casado,graduacao,3,22,1,85.87338236,3,1,190,1,1,277
712905708,53,F,casado,ensino medio,1,37,1,18.115714,5,0,0,1,0,375
712912233,50,F,divorciado,ensino fundam,0,39,1,39.98409636,2,1,1422,1,2,789
712914783,43,M,solteiro,ensino medio,2,30,1,66.4881772,4,0,0,1,0,391.5
712916958,55,F,casado,ensino medio,2,35,0,0,5,0,0,1,1,485.6
712918083,44,F,solteiro,ensino fundam,0,30,1,27.02036266,1,1,753,1,1,495.9
712920633,49,F,casado,ensino fundam,2,34,1,69.98287095,4,0,0,1,0,383
712924383,55,M,solteiro,ensino fundam,0,34,1,97.24089051,3,0,0,1,0,286.2
712925808,51,F,casado,ensino fundam,1,33,1,72.16281094,2,1,472,1,1,476
712927383,51,F,solteiro,mestrado,0,33,1,19.06927535,3,0,0,1,1,369.9
712931733,49,F,solteiro,ensino medio,1,35,1,27.20239987,1,1,714,1,0,444.6
712933083,37,M,solteiro,mestrado,0,35,1,115.9768488,6,0,0,1,0,287.1
712934583,44,F,casado,mestrado,4,33,1,20.76794051,6,0,0,2,1,481
712936908,36,M,solteiro,ensino fundam,0,35,1,89.1381346,3,0,0,1,0,408.6
712938258,45,M,solteiro,ensino medio,0,31,1,27.98929361,2,1,833,2,0,531.9
712939533,43,M,casado,ensino medio,5,32,1,96.39066324,4,0,0,1,1,567
712940508,39,M,solteiro,ensino fundam,0,23,1,59.79784259,3,0,0,1,0,268.2
712941483,51,F,casado,doutorado,4,40,1,76.3410454,1,1,683,2,1,585
712942308,42,M,solteiro,doutorado,0,35,1,94.23575388,6,0,0,1,0,413.1
712943508,48,F,casado,ensino medio,5,33,1,23.17144309,5,0,0,1,1,507
712947333,54,F,casado,ensino fundam,4,40,1,19.0390833,3,1,165,1,1,401
712948383,48,M,casado,ensino medio,4,37,1,108.3851198,1,1,740,3,2,866
712949733,46,M,solteiro,graduacao,2,35,1,66.18872463,3,0,0,1,0,413.1
712950783,48,F,casado,mestrado,4,36,1,16.69273211,3,1,224,1,1,296
712952283,50,M,casado,ensino medio,3,41,1,218.7164734,1,1,1447,1,0,843
712953483,64,F,solteiro,ensino medio,0,33,1,20.48242173,1,1,181,1,1,366.3
712955433,36,F,na,mestrado,4,14,1,68.37096978,1,1,722,1,1,437
712960308,33,F,solteiro,graduacao,0,35,1,16.96261428,4,0,0,1,0,318.6
712961658,45,F,casado,mestrado,4,31,1,23.55310692,1,1,532,1,0,394
712965183,63,F,casado,ensino medio,2,50,1,19.37992744,5,0,0,1,1,418
712966458,51,M,casado,mestrado,0,41,1,154.1676917,2,1,1481,1,1,769
712967508,47,M,na,doutorado,3,35,1,99.851144,4,0,0,1,0,444
712968708,55,F,solteiro,graduacao,0,44,1,75.05339522,2,1,517,1,1,510.3
712971708,43,F,solteiro,ensino fundam,2,26,1,22.02901895,6,0,0,1,0,310.5
712973733,58,M,casado,ensino medio,4,34,1,100.8713432,3,1,289,1,1,399
712974558,56,F,solteiro,ensino fundam,0,40,1,24.35029865,1,1,455,1,1,520.2
712977183,57,F,solteiro,mestrado,0,33,1,68.74969119,6,0,0,2,1,364.5
712979133,55,M,casado,graduacao,4,39,1,130.5019883,2,1,215,1,1,440
712980333,33,M,divorciado,ensino medio,3,35,1,88.38084815,6,0,0,1,1,618
712981383,44,F,casado,ensino fundam,4,35,1,16.76462441,3,1,255,2,1,327
712982808,47,M,divorciado,doutorado,2,29,1,125.7127978,1,1,239,1,1,380
712984983,43,F,casado,ensino medio,2,27,1,73.71983427,1,1,774,1,1,587
712986483,32,M,na,ensino fundam,3,33,1,118.3103148,3,1,399,1,2,671
712987608,51,F,solteiro,ensino fundam,0,37,1,23.07041598,3,0,0,1,1,501.3
712988958,42,M,solteiro,ensino medio,1,31,1,92.6248573,5,0,0,1,0,312.3
712990458,44,F,casado,ensino medio,3,39,1,21.70894401,1,1,1365,2,1,825
712991808,53,M,casado,mestrado,2,43,1,98.80373237,2,1,160,1,2,484
712993008,58,F,solteiro,ensino fundam,0,45,1,24.57897157,4,0,0,1,1,494.1
712996833,40,F,casado,graduacao,1,31,0,0,4,0,0,1,1,368
712998033,37,M,solteiro,graduacao,0,34,1,172.9660094,3,0,0,1,0,339.3
712999008,40,F,solteiro,ensino medio,0,32,1,21.1133375,3,0,0,1,0,327.6
713000058,51,F,casado,ensino medio,3,44,1,72.03888411,4,0,0,2,1,612
713003358,40,M,solteiro,ensino medio,0,28,1,124.7377321,2,1,498,1,0,484.2
713004933,40,M,casado,graduacao,3,25,1,90.58184036,3,1,263,1,1,330
713005908,47,F,casado,ensino medio,2,34,1,70.47436186,5,0,0,1,1,498
713008308,59,F,casado,ensino fundam,0,44,1,20.16004984,5,0,0,1,1,480
713009208,54,F,solteiro,ensino medio,0,42,1,23.45366047,3,0,0,1,0,446.4
713010483,43,F,casado,ensino medio,3,35,1,62.70548281,6,0,0,1,0,341
713011683,37,F,casado,ensino fundam,3,22,0,0,4,0,0,1,0,296.8
713013483,40,F,divorciado,ensino medio,4,33,1,20.55302725,5,0,0,1,1,464
713014533,54,F,solteiro,ensino medio,0,40,1,104.9129198,6,0,0,1,1,508.5
713015433,50,F,casado,ensino medio,4,32,1,71.99523805,2,1,454,1,2,564
713016633,47,M,solteiro,graduacao,0,33,1,94.30731999,4,0,0,1,1,350.1
713017758,47,F,solteiro,mestrado,0,30,1,23.50994476,6,0,0,1,0,414
713019783,41,F,casado,graduacao,3,32,1,66.59976405,3,1,408,1,1,505
713021208,55,F,solteiro,ensino fundam,0,33,0,0,2,1,285,2,1,438.48
713023158,39,F,casado,ensino fundam,2,30,1,65.13732445,3,1,424,1,0,385
713025558,53,F,solteiro,ensino fundam,2,36,1,19.24809446,3,0,0,1,0,333.9
713027058,46,F,solteiro,ensino fundam,1,34,1,19.3355017,2,1,260,1,0,308.7
713029683,64,M,solteiro,ensino medio,0,32,1,25.36603839,5,0,0,1,1,494.1
713030958,57,F,casado,ensino fundam,2,41,1,20.05223414,6,0,0,1,1,466
713032233,53,F,solteiro,ensino medio,0,35,1,24.10267904,5,0,0,1,0,426.6
713036208,46,M,casado,ensino medio,1,27,1,87.13573878,2,1,1575,1,1,705
713037333,63,M,solteiro,ensino medio,0,54,1,143.4739008,6,0,0,1,0,533.7
713039808,45,M,casado,ensino fundam,4,30,1,17.68501326,3,1,180,1,1,335
713041683,55,M,casado,ensino medio,2,34,1,195.9025995,3,1,187,1,0,371
713043183,61,M,solteiro,graduacao,0,46,1,75.10052687,3,0,0,1,0,526.5
713047608,40,F,na,ensino fundam,2,35,1,17.87227037,6,0,0,1,0,314
713048733,50,M,casado,mestrado,2,41,1,198.0603476,3,1,405,1,0,643.75
713049933,65,F,casado,graduacao,1,34,0,0,5,0,0,1,1,293.6
713053383,42,M,casado,ensino medio,3,35,1,119.8636819,1,1,235,1,0,440
713056083,52,M,solteiro,graduacao,0,46,1,201.56897,4,0,0,1,0,691.2
713057658,48,F,divorciado,ensino fundam,3,35,1,22.27697633,5,0,0,1,0,445
713058858,54,F,na,ensino medio,2,43,1,19.91349172,5,0,0,1,1,451
713060283,43,F,casado,ensino medio,5,33,1,66.67386643,5,0,0,1,0,449
713061558,44,M,casado,ensino medio,2,35,1,60.69332478,3,1,259,1,0,258
713063958,51,M,solteiro,ensino medio,0,38,1,134.3047704,1,1,501,1,0,462.6
713064783,60,F,na,ensino medio,1,47,1,111.5413478,3,1,421,1,0,645
